CODE,MDC,PDC,CC,MAINCC,CCROW,DCLMAIN,HIV_AX,TRAUMA,SEX,ACCPDX,AGEDUSE,AGEMIN,AGEMAX,AGEDMIN,MOSDX
A848,01,1K,True,A820,99,A830,,N,B,Y,N,0,124,0,0.0
A849,01,1K,True,A820,99,A830,,N,B,Y,N,0,124,0,0.0
A850,01,1K,False,,0,,B,N,B,Y,N,0,124,0,0.0
A851,01,1K,False,,0,,B,N,B,Y,N,0,124,0,0.0
A852,01,1K,True,A800,99,A830,,N,B,Y,N,0,124,0,0.0
A858,01,1K,True,A800,99,A830,B,N,B,Y,N,0,124,0,0.0
A86,01,1K,True,A820,99,A830,B,N,B,Y,N,0,124,0,0.0
A870,01,1L,False,,0,,B,N,B,Y,N,0,124,0,0.0
A871,01,1L,False,,0,,B,N,B,Y,N,0,124,0,0.0
A872,01,1L,True,A800,99,A872,,N,B,Y,N,0,124,0,0.0
A878,01,1L,True,A800,99,A872,B,N,B,Y,N,0,124,0,0.0
A879,01,1L,True,A800,99,A872,B,N,B,Y,N,0,124,0,0.0
A880,01,1L,True,A820,99,A880,,N,B,Y,N,0,124,0,0.0
A881,01,1U,True,A881,99,A881,,N,B,Y,N,0,124,0,0.0
A888,01,1K,True,A820,99,A881,,N,B,Y,N,0,124,0,0.0
A89,01,1K,False,,0,,,N,B,Y,N,0,124,0,0.0
A90,18,18D,True,A90,99,A90,,N,B,Y,N,0,124,0,0.0
A91,18,18D,True,A91,99,A91,,N,B,Y,N,0,124,0,0.0
A910,18,18D,True,A91,99,A910,,N,B,Y,N,0,124,0,0.0
A911,18,18D,True,A91,99,A91,,N,B,Y,N,0,124,0,0.0
A919,18,18D,True,A91,99,A91,,N,B,Y,N,0,124,0,0.0
A920,18,18F,True,A920,99,A920,,N,B,Y,N,0,124,0,0.0
A921,18,18F,True,A921,99,A920,,N,B,Y,N,0,124,0,0.0
A922,01,1K,True,A922,99,A920,,N,B,Y,N,0,124,0,0.0
A923,18,18F,True,A921,0,A920,,N,B,Y,N,0,124,0,0.0
A924,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
A925,18,18F,True,A921,99,A920,,N,B,Y,N,0,124,0,
A928,18,18F,True,A921,99,A920,,N,B,Y,N,0,124,0,0.0
A929,18,18F,True,A921,99,A920,,N,B,Y,N,0,124,0,0.0
A930,18,18F,True,A90,99,A920,,N,B,Y,N,0,124,0,0.0
A931,18,18F,True,A90,99,A920,,N,B,Y,N,0,124,0,0.0
A932,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
A938,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
A94,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
A950,18,18F,True,A90,99,A950,,N,B,Y,N,0,124,0,0.0
A951,18,18F,True,A90,99,A950,,N,B,Y,N,0,124,0,0.0
A959,18,18F,True,A90,99,A950,,N,B,Y,N,0,124,0,0.0
A960,18,18F,True,A90,99,A960,,N,B,Y,N,0,124,0,0.0
A961,18,18F,True,A90,99,A960,,N,B,Y,N,0,124,0,0.0
A962,18,18F,True,A90,99,A962,,N,B,Y,N,0,124,0,0.0
A968,18,18F,True,A90,99,A960,,N,B,Y,N,0,124,0,0.0
A969,18,18F,True,A90,99,A960,,N,B,Y,N,0,124,0,0.0
A970,18,18D,True,A90,99,A90,,N,B,Y,N,0,124,0,
A971,18,18D,True,A91,99,A91,,N,B,Y,N,0,124,0,
A972,18,18D,True,A91,99,A910,,N,B,Y,N,0,124,0,
A979,18,18D,True,A90,99,A90,,N,B,Y,N,0,124,0,
A980,18,18F,True,A91,99,A980,,N,B,Y,N,0,124,0,0.0
A981,18,18F,True,A91,0,A980,,N,B,Y,N,0,124,0,0.0
A982,18,18F,True,A91,0,A980,,N,B,Y,N,0,124,0,0.0
A983,18,18F,True,A91,99,A980,,N,B,Y,N,0,124,0,0.0
A984,18,18F,True,A91,99,A980,,N,B,Y,N,0,124,0,0.0
A985,11,11D,True,A985,99,A980,,N,B,Y,N,0,124,0,0.0
A988,18,18F,True,A91,99,A980,,N,B,Y,N,0,124,0,0.0
A99,18,18F,True,A90,99,A980,,N,B,Y,N,0,124,0,0.0
B000,09,9B,True,B000,99,B000,D,N,B,Y,N,0,124,0,0.0
B001,18,18F,True,B001,99,B001,D,N,B,Y,N,0,124,0,0.0
B002,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B003,01,1L,False,,0,,D,N,B,Y,N,0,124,0,0.0
B004,01,1K,False,,0,,D,N,B,Y,N,0,124,0,0.0
B005,02,2A,True,B005,99,B005,D,N,B,Y,N,0,124,0,0.0
B007,18,18A,True,B007,99,B007,D,N,B,Y,N,0,124,0,0.0
B008,09,9C,True,B008,99,B008,D,N,B,Y,N,0,124,0,0.0
B009,09,9C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B010,01,1L,False,,0,,,N,B,Y,N,0,124,0,0.0
B011,01,1K,False,,0,,,N,B,Y,N,0,124,0,0.0
B012,04,4C,False,,0,,,N,B,Y,N,0,124,0,0.0
B018,18,18F,True,B018,99,B018,,N,B,Y,N,0,124,0,0.0
B019,18,18F,True,B018,99,B018,,N,B,Y,N,0,124,0,0.0
B020,01,1K,False,,0,,D,N,B,Y,N,0,124,0,0.0
B021,01,1L,False,,0,,D,N,B,Y,N,0,124,0,0.0
B022,01,1K,False,,0,,D,N,B,Y,N,0,124,0,0.0
B023,02,2A,True,B023,99,B023,D,N,B,Y,N,0,124,0,0.0
B027,18,18F,True,B027,99,B023,D,N,B,Y,N,0,124,0,0.0
B028,18,18F,True,B027,99,B023,D,N,B,Y,N,0,124,0,0.0
B029,09,9B,True,B029,99,B029,D,N,B,Y,N,0,124,0,0.0
B03,18,18F,True,B018,99,B03,,N,B,Y,N,0,124,0,0.0
B04,18,18F,True,B018,99,B04,,N,B,Y,N,0,124,0,0.0
B050,01,1K,False,,0,,,N,B,Y,N,0,124,0,0.0
B051,01,1L,False,,0,,,N,B,Y,N,0,124,0,0.0
B052,04,4C,False,,0,,,N,B,Y,N,0,124,0,0.0
B053,03,3B,False,,0,,,N,B,Y,N,0,124,0,0.0
B054,18,18F,True,B054,99,B054,,N,B,Y,N,0,124,0,0.0
B058,02,2D,True,B058,99,B054,,N,B,Y,N,0,124,0,0.0
B059,18,18F,True,B054,99,B059,,N,B,Y,N,0,124,0,0.0
B060,01,1K,False,,0,,,N,B,Y,N,0,124,0,0.0
B068,18,18F,True,B068,99,B068,,N,B,Y,N,0,124,0,0.0
B069,18,18F,True,B068,99,B068,,N,B,Y,N,0,124,0,0.0
B07,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B080,18,18F,True,B080,99,B080,,N,B,Y,N,0,124,0,0.0
B081,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B082,18,18F,True,B080,99,B080,,N,B,Y,N,0,124,0,0.0
B083,18,18F,True,B080,99,B080,,N,B,Y,N,0,124,0,0.0
B084,18,18F,True,B080,99,B080,,N,B,Y,N,0,124,0,0.0
B085,03,3C,True,B085,99,B080,,N,B,Y,N,0,124,0,0.0
B088,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B09,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B150,07,7D,True,B150,99,B150,,N,B,Y,N,0,124,0,0.0
B159,07,7D,True,B159,99,B150,,N,B,Y,N,0,124,0,0.0
B160,07,7D,True,B160,99,B160,,N,B,Y,N,0,124,0,0.0
B161,07,7D,True,B161,99,B161,,N,B,Y,N,0,124,0,0.0
B162,07,7D,True,B160,99,B160,,N,B,Y,N,0,124,0,0.0
B169,07,7D,True,B161,99,B161,,N,B,Y,N,0,124,0,0.0
B170,07,7D,True,B170,99,B161,,N,B,Y,N,0,124,0,0.0
B171,07,7D,True,B170,99,B171,,N,B,Y,N,0,124,0,0.0
B172,07,7D,True,B170,99,B172,,N,B,Y,N,0,124,0,0.0
B178,07,7D,True,B170,99,B172,,N,B,Y,N,0,124,0,0.0
B179,07,7D,True,B170,99,B179,,N,B,Y,N,0,124,0,0.0
B180,07,7D,True,B180,99,B180,,N,B,Y,N,0,124,0,0.0
B181,07,7D,True,B180,99,B180,,N,B,Y,N,0,124,0,0.0
B1810,07,7D,True,B180,99,B180,,N,B,Y,N,0,124,0,0.0
B1819,07,7D,True,B180,99,B180,,N,B,Y,N,0,124,0,0.0
B182,07,7D,True,B180,99,B182,,N,B,Y,N,0,124,0,0.0
B188,07,7D,True,B180,99,B180,,N,B,Y,N,0,124,0,0.0
B189,07,7D,True,B180,99,B189,,N,B,Y,N,0,124,0,0.0
B190,07,7D,True,B190,99,B160,,N,B,Y,N,0,124,0,0.0
B199,07,7D,True,B199,99,B161,,N,B,Y,N,0,124,0,0.0
B200,25,25A,True,B200,99,B200,D,N,B,Y,N,0,124,0,0.0
B201,25,25A,True,B201,99,B201,D,N,B,Y,N,0,124,0,0.0
B202,25,25A,True,B202,99,B201,D,N,B,Y,N,0,124,0,0.0
B203,25,25A,True,B203,99,B201,D,N,B,Y,N,0,124,0,0.0
B204,25,25A,True,B203,99,B201,D,N,B,Y,N,0,124,0,0.0
B205,25,25A,True,B203,99,B201,D,N,B,Y,N,0,124,0,0.0
B206,25,25A,True,B202,99,B206,D,N,B,Y,N,0,124,0,0.0
B207,25,25A,True,B201,99,B207,D,N,B,Y,N,0,124,0,0.0
B208,25,25A,True,B201,99,B201,D,N,B,Y,N,0,124,0,0.0
B209,25,25A,True,B201,99,B209,D,N,B,Y,N,0,124,0,0.0
B210,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B211,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B212,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B213,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B217,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B218,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B219,25,25A,True,B210,99,B210,C,N,B,Y,N,0,124,0,0.0
B220,25,25A,True,B220,99,B220,B,N,B,Y,N,0,124,0,0.0
B221,25,25A,True,B221,99,B220,E,N,B,Y,N,0,124,0,0.0
B222,25,25A,True,B222,99,B220,E,N,B,Y,N,0,124,0,0.0
B227,25,25A,True,B227,99,B220,E,N,B,Y,N,0,124,0,0.0
B230,25,25A,True,B203,99,B230,D,N,B,Y,N,0,124,0,0.0
B231,25,25A,True,B231,99,B230,E,N,B,Y,N,0,124,0,0.0
B232,25,25A,True,B232,99,B230,E,N,B,Y,N,0,124,0,0.0
B233,25,25A,True,B232,99,B230,E,N,B,Y,N,0,124,0,0.0
B238,25,25A,True,B232,99,B230,E,N,B,Y,N,0,124,0,0.0
B24,25,25A,True,B232,99,B24,E,N,B,Y,N,0,124,0,0.0
B250,04,4C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B251,07,7D,False,,0,,D,N,B,Y,N,0,124,0,0.0
B252,07,7C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B258,18,18F,True,B258,99,B258,D,N,B,Y,N,0,124,0,0.0
B259,18,18F,False,,0,,D,N,B,Y,N,0,124,0,0.0
B260,12,12C,False,,0,,,N,M,Y,N,0,124,0,0.0
B261,01,1L,False,,0,,,N,B,Y,N,0,124,0,0.0
B262,01,1K,False,,0,,,N,B,Y,N,0,124,0,0.0
B263,07,7C,False,,0,,,N,B,Y,N,0,124,0,0.0
B268,18,18F,True,B268,99,B268,,N,B,Y,N,0,124,0,0.0
B269,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B270,18,18F,True,B270,99,B270,,N,B,Y,N,0,124,0,0.0
B271,18,18F,True,B271,99,B270,,N,B,Y,N,0,124,0,0.0
B278,18,18F,True,B271,99,B270,,N,B,Y,N,0,124,0,0.0
B279,18,18F,True,B271,99,B270,,N,B,Y,N,0,124,0,0.0
B300,02,2D,False,,0,,,N,B,Y,N,0,124,0,0.0
B301,02,2D,False,,0,,,N,B,Y,N,0,124,0,0.0
B302,02,2D,True,B302,99,B302,,N,B,Y,N,0,124,0,0.0
B303,02,2D,False,,0,,,N,B,Y,N,0,124,0,0.0
B308,02,2D,False,,0,,,N,B,Y,N,0,124,0,0.0
B309,02,2D,True,B302,99,B302,,N,B,Y,N,0,124,0,0.0
B330,04,4N,True,B330,99,B330,,N,B,Y,N,0,124,0,0.0
B331,18,18F,True,B331,99,B330,,N,B,Y,N,0,124,0,0.0
B332,05,5R,True,B332,99,B332,,N,B,Y,N,0,124,0,0.0
B333,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B334,04,4C,False,,0,,,N,B,Y,N,0,124,0,0.0
B338,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B340,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B341,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B342,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B343,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B344,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B348,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B349,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
B350,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B351,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B352,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B353,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B354,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B355,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B356,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B357,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B358,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B359,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B360,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B361,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B362,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B363,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B368,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B369,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B370,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3700,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3701,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3702,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3703,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3704,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3705,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3706,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3708,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B3709,03,3C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B371,04,4C,True,B371,99,B371,D,N,B,Y,N,0,124,0,0.0
B372,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
B373,13,13D,False,,0,,,N,F,Y,N,0,124,0,0.0
B374,12,12C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B374,13,13D,False,,0,,D,N,B,Y,N,0,124,0,0.0
B375,01,1K,False,,0,,D,N,B,Y,N,0,124,0,0.0
B376,05,5B,False,,0,,D,N,B,Y,N,0,124,0,0.0
B377,18,18G,True,B377,99,B377,D,N,B,Y,N,0,124,0,0.0
B378,06,6H,False,,0,,D,N,B,Y,N,0,124,0,0.0
B379,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B380,04,4C,True,B380,99,B380,D,N,B,Y,N,0,124,0,0.0
B381,04,4C,True,B380,99,B380,D,N,B,Y,N,0,124,0,0.0
B382,04,4C,True,B380,99,B380,D,N,B,Y,N,0,124,0,0.0
B383,09,9C,True,B383,99,B380,D,N,B,Y,N,0,124,0,0.0
B384,01,1K,False,,0,,D,N,B,Y,N,0,124,0,0.0
B387,18,18G,True,B387,99,B380,D,N,B,Y,N,0,124,0,0.0
B388,18,18G,True,B387,0,B380,D,N,B,Y,N,0,124,0,0.0
B389,18,18G,True,B387,99,B380,D,N,B,Y,N,0,124,0,0.0
B390,04,4C,True,B390,99,B390,D,N,B,Y,N,0,124,0,0.0
B391,04,4C,True,B390,99,B390,D,N,B,Y,N,0,124,0,0.0
B392,04,4C,True,B390,99,B390,D,N,B,Y,N,0,124,0,0.0
B393,18,18G,True,B393,99,B390,D,N,B,Y,N,0,124,0,0.0
B394,18,18G,True,B393,99,B390,D,N,B,Y,N,0,124,0,0.0
B395,18,18G,True,B393,0,B390,D,N,B,Y,N,0,124,0,0.0
B399,18,18G,True,B393,99,B390,D,N,B,Y,N,0,124,0,0.0
B400,04,4C,True,B400,99,B400,,N,B,Y,N,0,124,0,0.0
B401,04,4C,True,B400,99,B400,,N,B,Y,N,0,124,0,0.0
B402,04,4C,True,B400,99,B400,,N,B,Y,N,0,124,0,0.0
B403,09,9D,True,B403,99,B400,,N,B,Y,N,0,124,0,0.0
B407,18,18G,True,B407,0,B400,,N,B,Y,N,0,124,0,0.0
B408,18,18G,True,B407,99,B400,,N,B,Y,N,0,124,0,0.0
B409,18,18G,True,B407,99,B400,,N,B,Y,N,0,124,0,0.0
B410,04,4C,True,B400,99,B410,,N,B,Y,N,0,124,0,0.0
B417,18,18G,True,B407,0,B410,,N,B,Y,N,0,124,0,0.0
B418,18,18G,True,B407,0,B410,,N,B,Y,N,0,124,0,0.0
B419,18,18G,True,B407,99,B410,,N,B,Y,N,0,124,0,0.0
B420,04,4C,False,,0,,,N,B,Y,N,0,124,0,0.0
B421,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B427,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B428,18,18G,True,B428,99,B428,,N,B,Y,N,0,124,0,0.0
B429,18,18G,True,B428,99,B428,,N,B,Y,N,0,124,0,0.0
B430,09,9C,True,B430,99,B430,,N,B,Y,N,0,124,0,0.0
B431,01,1C,True,B431,99,B431,,N,B,Y,N,0,124,0,0.0
B432,09,9C,True,B432,99,B430,,N,B,Y,N,0,124,0,0.0
B438,18,18G,True,B438,99,B430,,N,B,Y,N,0,124,0,0.0
B439,18,18G,True,B438,99,B430,,N,B,Y,N,0,124,0,0.0
B440,04,4C,True,B440,99,B440,D,N,B,Y,N,0,124,0,0.0
B441,04,4C,True,B440,99,B440,D,N,B,Y,N,0,124,0,0.0
B442,18,18G,True,B442,99,B440,D,N,B,Y,N,0,124,0,0.0
B447,18,18G,True,B442,99,B440,D,N,B,Y,N,0,124,0,0.0
B448,18,18G,False,,0,,D,N,B,Y,N,0,124,0,0.0
B449,18,18G,False,,0,,D,N,B,Y,N,0,124,0,0.0
B450,04,4C,True,B450,99,B450,D,N,B,Y,N,0,124,0,0.0
B451,01,1K,True,B451,99,B450,D,N,B,Y,N,0,124,0,0.0
B452,09,9C,True,B452,99,B450,D,N,B,Y,N,0,124,0,0.0
B453,08,8D,True,B453,99,B450,D,N,B,Y,N,0,124,0,0.0
B457,18,18G,True,B457,99,B450,D,N,B,Y,N,0,124,0,0.0
B458,18,18G,True,B457,99,B450,D,N,B,Y,N,0,124,0,0.0
B459,18,18G,True,B457,99,B459,D,N,B,Y,N,0,124,0,0.0
B460,04,4C,True,B460,99,B460,D,N,B,Y,N,0,124,0,0.0
B461,01,1K,True,B461,99,B460,D,N,B,Y,N,0,124,0,0.0
B462,06,6L,True,B462,99,B460,D,N,B,Y,N,0,124,0,0.0
B463,09,9C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B464,18,18G,True,B464,99,B460,D,N,B,Y,N,0,124,0,0.0
B465,18,18G,False,,0,,D,N,B,Y,N,0,124,0,0.0
B468,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B469,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B470,18,18G,True,B470,99,B470,,N,B,Y,N,0,124,0,0.0
B471,18,18G,True,B471,99,B470,,N,B,Y,N,0,124,0,0.0
B479,18,18G,True,B470,99,B470,,N,B,Y,N,0,124,0,0.0
B480,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B481,18,18G,True,B470,99,B481,,N,B,Y,N,0,124,0,0.0
B482,18,18G,True,B470,99,B481,,N,B,Y,N,0,124,0,0.0
B483,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B484,18,18G,True,B470,99,B484,,N,B,Y,N,0,124,0,0.0
B485,04,4C,False,,0,,,N,B,Y,N,0,124,0,
B487,18,18G,False,,0,,D,N,B,Y,N,0,124,0,0.0
B488,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B49,18,18G,False,,0,,,N,B,Y,N,0,124,0,0.0
B500,18,18C,True,B500,99,B500,,N,B,Y,N,0,124,0,0.0
B508,18,18C,True,B500,99,B500,,N,B,Y,N,0,124,0,0.0
B509,18,18C,True,B500,99,B509,,N,B,Y,N,0,124,0,0.0
B510,18,18C,True,B500,99,B510,,N,B,Y,N,0,124,0,0.0
B518,18,18C,True,B500,99,B510,,N,B,Y,N,0,124,0,0.0
B519,18,18C,True,B500,99,B510,,N,B,Y,N,0,124,0,0.0
B520,18,18C,True,B500,99,B520,,N,B,Y,N,0,124,0,0.0
B528,18,18C,True,B500,99,B520,,N,B,Y,N,0,124,0,0.0
B529,18,18C,True,B500,99,B520,,N,B,Y,N,0,124,0,0.0
B530,18,18C,True,B500,99,B530,,N,B,Y,N,0,124,0,0.0
B531,18,18C,True,B500,99,B530,,N,B,Y,N,0,124,0,0.0
B538,18,18C,True,B500,99,B530,,N,B,Y,N,0,124,0,0.0
B54,18,18C,True,B500,99,B54,,N,B,Y,N,0,124,0,0.0
B550,18,18H,True,B550,99,B550,,N,B,Y,N,0,124,0,0.0
B551,09,9C,True,B551,99,B550,,N,B,Y,N,0,124,0,0.0
B552,09,9C,True,B551,99,B550,,N,B,Y,N,0,124,0,0.0
B559,18,18H,True,B550,99,B550,,N,B,Y,N,0,124,0,0.0
B560,18,18H,True,B560,99,B560,,N,B,Y,N,0,124,0,0.0
B561,18,18H,True,B560,99,B560,,N,B,Y,N,0,124,0,0.0
B569,18,18H,True,B560,99,B560,,N,B,Y,N,0,124,0,0.0
B570,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
B571,18,18H,True,B571,99,B571,,N,B,Y,N,0,124,0,0.0
B572,05,5R,True,B572,99,B571,,N,B,Y,N,0,124,0,0.0
B573,18,18H,True,B573,0,B571,,N,B,Y,N,0,124,0,0.0
B574,01,1K,False,,0,,,N,B,Y,N,0,124,0,0.0
B575,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B580,02,2D,False,,0,,D,N,B,Y,N,0,124,0,0.0
B581,07,7D,False,,0,,D,N,B,Y,N,0,124,0,0.0
B582,01,1K,False,,0,,D,N,B,Y,N,0,124,0,0.0
B583,04,4C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B588,18,18H,True,B588,99,B588,D,N,B,Y,N,0,124,0,0.0
B589,18,18H,True,B588,99,B588,D,N,B,Y,N,0,124,0,0.0
B59,04,4C,False,,0,,D,N,B,Y,N,0,124,0,0.0
B600,18,18H,True,B600,99,B600,D,N,B,Y,N,0,124,0,0.0
B601,18,18H,True,B601,99,B601,D,N,B,Y,N,0,124,0,0.0
B602,18,18H,True,B601,0,B601,D,N,B,Y,N,0,124,0,0.0
B608,18,18H,False,,0,,D,N,B,Y,N,0,124,0,0.0
B64,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B650,11,11D,True,B650,99,B650,,N,B,Y,N,0,124,0,0.0
B651,07,7D,True,B651,99,B650,,N,B,Y,N,0,124,0,0.0
B652,18,18H,True,B652,99,B650,,N,B,Y,N,0,124,0,0.0
B653,09,9C,False,,0,,,N,B,Y,N,0,124,0,0.0
B658,18,18H,True,B652,99,B650,,N,B,Y,N,0,124,0,0.0
B659,18,18H,True,B652,99,B650,,N,B,Y,N,0,124,0,0.0
B660,07,7D,True,B660,99,B660,,N,B,Y,N,0,124,0,0.0
B661,07,7D,True,B660,99,B660,,N,B,Y,N,0,124,0,0.0
B662,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B663,07,7D,True,B660,99,B660,,N,B,Y,N,0,124,0,0.0
B664,04,4C,True,B664,99,B660,,N,B,Y,N,0,124,0,0.0
B665,07,7D,True,B660,99,B660,,N,B,Y,N,0,124,0,0.0
B668,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B669,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B670,07,7D,True,B670,99,B670,,N,B,Y,N,0,124,0,0.0
B671,04,4C,True,B671,99,B670,,N,B,Y,N,0,124,0,0.0
B672,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B673,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B674,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B675,07,7D,True,B670,99,B670,,N,B,Y,N,0,124,0,0.0
B676,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B677,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B678,07,7D,True,B670,99,B670,,N,B,Y,N,0,124,0,0.0
B679,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B680,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B681,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B689,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B690,01,1K,True,B690,99,B690,,N,B,Y,N,0,124,0,0.0
B691,02,2D,True,B691,99,B691,,N,B,Y,N,0,124,0,0.0
B692,09,9D,True,B692,99,B691,,N,B,Y,N,0,124,0,0.0
B698,18,18H,True,B698,99,B691,,N,B,Y,N,0,124,0,0.0
B699,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B700,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B701,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B710,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B711,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B718,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B719,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B72,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B73,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B740,18,18H,True,B740,99,B740,,N,B,Y,N,0,124,0,0.0
B741,18,18H,True,B740,0,B740,,N,B,Y,N,0,124,0,0.0
B742,18,18H,False,,0,,,N,B,Y,N,0,124,0,0.0
B743,18,18H,True,B740,99,B740,,N,B,Y,N,0,124,0,0.0
B744,18,18H,True,B740,99,B740,,N,B,Y,N,0,124,0,0.0
B748,18,18H,True,B740,99,B740,,N,B,Y,N,0,124,0,0.0
B749,18,18H,True,B740,99,B740,,N,B,Y,N,0,124,0,0.0
B75,18,18H,True,B740,99,B75,,N,B,Y,N,0,124,0,0.0
B760,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B761,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B768,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B769,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B770,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B778,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B779,06,6L,False,,0,,,N,B,Y,N,0,124,0,0.0
B780,06,6L,False,,0,,D,N,B,Y,N,0,124,0,0.0
B781,09,9C,True,B781,99,B781,D,N,B,Y,N,0,124,0,0.0
